"ID_LOG","TIMESTAMP_DECISAO","COMANDO_BOMBA","FONTE_DECISAO","CONDICAO_METEO_DESC","UMIDADE_AR_API","TEMPERATURA_API","ID_TEMPO_API"
1305,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1306,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1307,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1308,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1309,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1310,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1311,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1312,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1313,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1314,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1315,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1316,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1317,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1318,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1319,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1320,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1321,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1322,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1323,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1324,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1325,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1326,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1327,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1328,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1329,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1330,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1331,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1332,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1333,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1334,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1335,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1336,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1337,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1338,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1339,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1340,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1341,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1342,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1343,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1344,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1345,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1346,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1347,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1348,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1349,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1350,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1351,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1352,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1353,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1354,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
1355,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",94,17,4,"800"
612,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
613,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
614,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
615,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
616,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
617,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
618,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
619,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
620,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
621,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
622,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
623,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
624,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
625,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
626,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
627,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
628,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
629,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
630,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
631,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
632,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
633,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
634,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
635,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
636,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
637,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
638,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
639,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
640,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
641,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
642,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
643,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
644,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
645,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
646,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
647,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
648,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
649,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
650,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
651,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
652,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
653,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
654,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
655,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
656,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
657,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
658,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
659,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
660,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
661,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
662,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
663,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
664,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
665,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
666,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
667,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
668,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
669,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
670,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
671,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
672,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
673,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
674,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
675,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
676,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
677,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
678,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
679,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
680,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
681,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
682,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
683,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
684,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
685,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
686,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
687,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
688,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
689,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
690,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
691,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
692,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
693,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
694,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
695,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
696,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
697,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
698,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
699,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
700,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
701,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
702,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
703,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
704,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
705,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
706,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
707,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
708,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
709,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
710,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
711,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
712,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
713,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
714,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
590,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
591,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
592,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
593,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
594,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
595,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
596,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
597,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
598,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
599,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
600,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
601,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
602,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
603,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
604,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
605,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
606,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
607,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
608,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
609,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
610,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
611,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
715,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
716,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
717,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
718,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
719,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
720,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
721,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
722,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
723,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
724,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
725,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
726,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
727,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
728,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
729,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
730,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
731,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
732,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
733,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
734,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
735,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
736,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
737,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
738,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
739,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
740,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
741,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
742,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
743,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
744,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
745,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
746,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
747,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
748,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
749,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
750,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
751,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
752,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
753,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
754,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
755,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
756,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
757,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
758,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
759,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
760,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
761,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
762,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
763,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
764,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
765,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
766,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
767,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
768,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
769,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
770,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
771,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
772,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
773,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
774,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
775,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
776,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
777,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
778,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
779,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
780,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
781,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
782,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
783,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
784,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
785,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
786,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
787,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
788,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
789,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
790,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
791,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
792,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
793,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
794,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
795,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
532,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
533,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
534,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
535,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
536,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
537,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
538,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
539,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
540,23/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",78,21,4,"800"
796,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
797,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
798,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
799,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
800,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
801,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
802,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
803,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
804,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
805,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
806,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
807,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
808,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
809,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
810,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
811,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
812,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
813,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
814,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
815,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
816,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
817,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
